order_id,date,hour,member_id,restaurant_id,total_order
15122,3/16/20,25:00.0,38,18,0
15123,3/16/20,25:00.0,25,6,44.59
15124,3/16/20,26:00.0,68,21,98.42
15125,3/16/20,27:00.0,195,23,62.6
15126,3/16/20,39:00.0,172,12,26.23
15127,3/16/20,40:00.0,63,24,122.22
15128,3/16/20,50:00.0,188,23,0
15129,3/16/20,52:00.0,139,29,58.33
15130,3/16/20,54:00.0,69,12,136.31
15131,3/16/20,55:00.0,71,3,34.91
15132,3/16/20,57:00.0,177,25,0
15133,3/16/20,59:00.0,179,2,0
15134,3/16/20,03:00.0,59,26,31.69
15135,3/16/20,03:00.0,139,1,87.25
15136,3/16/20,05:00.0,158,25,72.68
15137,3/16/20,06:00.0,38,2,135.05
15138,3/16/20,11:00.0,56,10,175.77
15139,3/16/20,12:00.0,188,21,99.25
15140,3/16/20,13:00.0,31,9,32.09
15141,3/16/20,15:00.0,106,1,142.77
15142,3/16/20,18:00.0,163,14,0
15143,3/16/20,18:00.0,6,5,0
15144,3/16/20,22:00.0,167,18,86.4
15145,3/16/20,25:00.0,34,2,38.48
15146,3/16/20,25:00.0,131,25,41.41
15147,3/16/20,26:00.0,103,22,33.09
15148,3/16/20,27:00.0,181,18,0
15149,3/16/20,29:00.0,18,3,0
15150,3/16/20,30:00.0,23,28,32.91
15151,3/16/20,31:00.0,178,17,88.85
15152,3/16/20,33:00.0,80,10,323.31
15153,3/16/20,44:00.0,154,14,193.39
15154,3/16/20,50:00.0,196,24,0
15155,3/16/20,50:00.0,111,14,68.05
15156,3/16/20,51:00.0,73,15,93.93
15157,3/16/20,58:00.0,84,14,67.97
15158,3/16/20,58:00.0,109,30,154.52
15159,3/16/20,59:00.0,19,12,37.63
15160,3/16/20,06:00.0,19,15,169.11
15161,3/16/20,16:00.0,10,17,118.05
15162,3/16/20,19:00.0,146,3,0
15163,3/16/20,19:00.0,147,6,176.17
15164,3/16/20,20:00.0,66,12,60.7
15165,3/16/20,20:00.0,145,19,103.25
15166,3/16/20,23:00.0,20,20,0
15167,3/16/20,25:00.0,137,17,0
15168,3/16/20,26:00.0,141,25,127.74
15169,3/16/20,27:00.0,15,19,60.38
15170,3/16/20,30:00.0,28,22,71.86
15171,3/16/20,35:00.0,68,9,148.63
15172,3/16/20,39:00.0,59,5,40.59
15173,3/16/20,40:00.0,28,24,246.88
15174,3/16/20,41:00.0,67,11,0
15175,3/16/20,42:00.0,197,27,88.05
15176,3/16/20,44:00.0,155,15,52.89
15177,3/16/20,49:00.0,42,30,106.51
15178,3/16/20,51:00.0,183,9,170.34
15179,3/16/20,51:00.0,107,11,158.68
15180,3/16/20,51:00.0,118,20,46.74
15181,3/16/20,52:00.0,127,29,53.4
15182,3/16/20,53:00.0,36,9,94.26
15183,3/16/20,54:00.0,51,6,89.47
15184,3/16/20,55:00.0,115,10,244.42
15185,3/16/20,55:00.0,56,26,28.9
15186,3/16/20,55:00.0,157,21,0
15187,3/16/20,57:00.0,53,5,121.29
15188,3/16/20,58:00.0,200,18,121.6
15189,3/16/20,58:00.0,102,4,162.79
15190,3/16/20,59:00.0,199,14,48.95
15191,3/16/20,06:00.0,142,17,166.05
15192,3/16/20,12:00.0,130,2,137.28
15193,3/16/20,57:00.0,79,12,120.05
15194,3/16/20,02:00.0,127,3,37.33
15195,3/16/20,21:00.0,88,23,55.98
15196,3/16/20,59:00.0,115,5,0
15197,3/17/20,00:00.0,66,16,167.39
15198,3/17/20,03:00.0,89,5,114.36
15199,3/17/20,12:00.0,187,8,170.94
15200,3/17/20,14:00.0,32,15,79.36
15201,3/17/20,18:00.0,41,25,0
15202,3/17/20,19:00.0,115,25,65.22
15203,3/17/20,24:00.0,130,16,156.36
15204,3/17/20,26:00.0,15,13,0
15205,3/17/20,27:00.0,85,10,31.69
15206,3/17/20,34:00.0,166,13,0
15207,3/17/20,39:00.0,128,10,23.58
15208,3/17/20,39:00.0,120,29,63.77
15209,3/17/20,42:00.0,72,8,80.69
15210,3/17/20,45:00.0,94,1,87.6
15211,3/17/20,47:00.0,14,13,117.2
15212,3/17/20,49:00.0,8,24,35.94
15213,3/17/20,51:00.0,147,30,154.52
15214,3/17/20,52:00.0,9,15,78.72
15215,3/17/20,52:00.0,107,6,45.2
15216,3/17/20,54:00.0,108,3,24.77
15217,3/17/20,57:00.0,32,7,108
15218,3/17/20,01:00.0,188,9,50.01
15219,3/17/20,04:00.0,34,14,77.37
15220,3/17/20,04:00.0,69,7,91.99
15221,3/17/20,05:00.0,48,4,0
15222,3/17/20,06:00.0,184,7,121.54
15223,3/17/20,08:00.0,26,17,80.96
15224,3/17/20,12:00.0,1,26,42.32
15225,3/17/20,15:00.0,154,16,75.68
15226,3/17/20,17:00.0,148,28,81.59
15227,3/17/20,18:00.0,159,13,24.43
15228,3/17/20,21:00.0,18,21,0
15229,3/17/20,21:00.0,55,19,54.48
15230,3/17/20,22:00.0,137,29,127.03
15231,3/17/20,24:00.0,2,21,116.34
15232,3/17/20,25:00.0,112,14,113.19
15233,3/17/20,25:00.0,30,18,25.1
15234,3/17/20,25:00.0,168,25,36.41
15235,3/17/20,28:00.0,135,13,142.13
15236,3/17/20,30:00.0,13,3,33.51
15237,3/17/20,32:00.0,18,13,122.14
15238,3/17/20,34:00.0,125,30,111.44
15239,3/17/20,36:00.0,99,27,115.08
15240,3/17/20,38:00.0,95,4,20.14
15241,3/17/20,39:00.0,191,12,37.63
15242,3/17/20,43:00.0,194,20,247
15243,3/17/20,43:00.0,185,23,66.82
15244,3/17/20,55:00.0,176,8,100.39
15245,3/17/20,59:00.0,140,13,0
15246,3/17/20,00:00.0,59,21,43.34
15247,3/17/20,03:00.0,81,19,38.96
15248,3/17/20,08:00.0,133,5,90.51
15249,3/17/20,08:00.0,63,1,159.99
15250,3/17/20,10:00.0,52,17,66.93
15251,3/17/20,10:00.0,193,27,30.53
15252,3/17/20,11:00.0,70,24,61.36
15253,3/17/20,22:00.0,99,13,104.08
15254,3/17/20,26:00.0,80,18,0
15255,3/17/20,28:00.0,125,27,115.49
15256,3/17/20,33:00.0,48,13,213.9
15257,3/17/20,35:00.0,91,5,50.04
15258,3/17/20,36:00.0,110,26,208.81
15259,3/17/20,36:00.0,145,17,0
15260,3/17/20,39:00.0,9,7,0
15261,3/17/20,40:00.0,79,11,190.92
15262,3/17/20,40:00.0,12,1,77.15
15263,3/17/20,41:00.0,83,18,0
15264,3/17/20,45:00.0,114,29,30.08
15265,3/17/20,54:00.0,4,29,153.39
15266,3/17/20,55:00.0,129,4,174.6
15267,3/17/20,56:00.0,187,1,127.61
15268,3/17/20,56:00.0,40,27,153.16
15269,3/17/20,17:00.0,129,4,44.06
15270,3/17/20,30:00.0,59,15,189.64
15271,3/17/20,49:00.0,7,13,50.87
15272,3/17/20,06:00.0,183,4,114.06
15273,3/17/20,08:00.0,58,27,148.32
15274,3/17/20,10:00.0,173,24,85.5
15275,3/17/20,12:00.0,49,22,0
15276,3/17/20,26:00.0,165,25,116.6
15277,3/17/20,48:00.0,159,21,22.42
15278,3/17/20,48:00.0,7,26,0
15279,3/17/20,58:00.0,81,12,62.88
15280,3/17/20,00:00.0,52,3,130.52
15281,3/17/20,06:00.0,128,11,166.05
15282,3/17/20,08:00.0,105,17,53.37
15283,3/17/20,26:00.0,169,28,135.93
15284,3/17/20,42:00.0,128,17,44.93
15285,3/17/20,44:00.0,158,11,91.32
15286,3/17/20,47:00.0,56,26,103.34
15287,3/17/20,49:00.0,158,21,0
15288,3/17/20,57:00.0,148,25,30.79
15289,3/17/20,00:00.0,62,23,0
15290,3/17/20,04:00.0,56,18,80.24
15291,3/17/20,18:00.0,107,3,79.54
15292,3/17/20,39:00.0,150,26,45.59
15293,3/17/20,54:00.0,193,22,145.04
15294,3/17/20,10:00.0,19,30,0
15295,3/17/20,40:00.0,183,10,117.57
15296,3/17/20,46:00.0,63,1,165.4
15297,3/17/20,00:00.0,34,12,40.36
15298,3/17/20,00:00.0,87,7,190.86
15299,3/17/20,02:00.0,82,5,132.26
15300,3/17/20,05:00.0,54,14,232.97
15301,3/17/20,06:00.0,133,3,56.15
15302,3/17/20,06:00.0,191,15,94.37
15303,3/17/20,07:00.0,19,1,153.46
15304,3/17/20,08:00.0,54,9,117.96
15305,3/17/20,08:00.0,153,18,25.1
15306,3/17/20,11:00.0,7,19,88.32
15307,3/17/20,13:00.0,41,21,151.95
15308,3/17/20,13:00.0,26,1,29.22
15309,3/17/20,17:00.0,22,1,59.83
15310,3/17/20,17:00.0,167,27,33.33
15311,3/17/20,18:00.0,68,30,142.62
15312,3/17/20,19:00.0,188,19,31.92
15313,3/17/20,19:00.0,143,21,95.41
15314,3/17/20,19:00.0,127,26,148.48
15315,3/17/20,23:00.0,97,5,99.96
15316,3/17/20,23:00.0,141,16,115.35
15317,3/17/20,29:00.0,33,24,30.68
15318,3/17/20,30:00.0,10,29,40.45
15319,3/17/20,31:00.0,93,21,77.14
15320,3/17/20,33:00.0,115,8,101.34
15321,3/17/20,35:00.0,77,7,116.32
15322,3/17/20,36:00.0,193,20,111.21
15323,3/17/20,40:00.0,199,2,102.32
15324,3/17/20,43:00.0,136,13,64.3
15325,3/17/20,44:00.0,146,4,0
15326,3/17/20,45:00.0,189,10,294.37
15327,3/17/20,47:00.0,116,28,0
15328,3/17/20,49:00.0,113,11,224.48
15329,3/17/20,50:00.0,49,14,64.49
15330,3/17/20,52:00.0,94,18,168.23
15331,3/17/20,54:00.0,67,30,86.3
15332,3/17/20,55:00.0,135,27,35.57
15333,3/17/20,57:00.0,80,20,183.03
15334,3/17/20,57:00.0,173,3,33.51
15335,3/17/20,59:00.0,78,17,106.06
15336,3/17/20,01:00.0,65,30,119.36
15337,3/17/20,02:00.0,7,29,23.32
15338,3/17/20,02:00.0,39,20,0
15339,3/17/20,04:00.0,156,15,117.24
15340,3/17/20,05:00.0,84,7,0
15341,3/17/20,06:00.0,79,18,100.28
15342,3/17/20,07:00.0,165,8,64.56
15343,3/17/20,07:00.0,191,23,64.64
15344,3/17/20,08:00.0,49,11,43.96
15345,3/17/20,10:00.0,79,21,113.96
15346,3/17/20,13:00.0,117,15,153.01
15347,3/17/20,16:00.0,150,16,230.63
15348,3/17/20,17:00.0,74,16,41.84
15349,3/17/20,17:00.0,168,20,0
15350,3/17/20,23:00.0,98,13,115.08
15351,3/17/20,23:00.0,127,10,139.69
15352,3/17/20,24:00.0,152,8,79.59
15353,3/17/20,27:00.0,128,3,34.89
15354,3/17/20,27:00.0,69,6,31.18
15355,3/17/20,29:00.0,40,3,34.91
15356,3/17/20,29:00.0,139,15,57.71
15357,3/17/20,32:00.0,143,29,0
15358,3/17/20,32:00.0,24,8,52.02
15359,3/17/20,32:00.0,138,22,200.39
15360,3/17/20,36:00.0,152,23,30.97
15361,3/17/20,38:00.0,42,13,97.32
15362,3/17/20,41:00.0,195,12,0
15363,3/17/20,54:00.0,128,9,250.58
15364,3/17/20,58:00.0,20,3,0
15365,3/17/20,58:00.0,26,10,0
15366,3/17/20,06:00.0,49,5,33.01
15367,3/17/20,08:00.0,138,19,38.96
15368,3/17/20,12:00.0,30,14,155.67
15369,3/17/20,15:00.0,71,17,0
15370,3/17/20,16:00.0,32,14,127.05
15371,3/17/20,23:00.0,121,9,64.18
15372,3/17/20,23:00.0,167,18,0
15373,3/17/20,28:00.0,11,21,0
15374,3/17/20,30:00.0,165,30,119.2
15375,3/17/20,32:00.0,84,29,168.36
15376,3/17/20,34:00.0,147,15,176.33
15377,3/17/20,34:00.0,127,3,58.28
15378,3/17/20,38:00.0,196,27,187.16
15379,3/17/20,44:00.0,154,2,24.67
15380,3/17/20,50:00.0,93,25,98.83
15381,3/17/20,58:00.0,25,5,64.08
15382,3/17/20,06:00.0,94,8,91.09
15383,3/17/20,12:00.0,152,30,107.98
15384,3/17/20,24:00.0,8,2,0
15385,3/17/20,36:00.0,54,5,32.18
15386,3/17/20,42:00.0,116,9,102.4
15387,3/17/20,44:00.0,55,27,35.57
15388,3/17/20,48:00.0,27,11,0
15389,3/17/20,48:00.0,70,3,93.17
15390,3/17/20,03:00.0,168,24,95.74
15391,3/17/20,08:00.0,145,8,73.56
15392,3/17/20,21:00.0,87,9,117
15393,3/17/20,24:00.0,175,30,245.9
15394,3/17/20,43:00.0,118,30,97.59
15395,3/18/20,00:00.0,143,15,100.56
15396,3/18/20,01:00.0,172,24,76.31
15397,3/18/20,02:00.0,199,1,113.61
15398,3/18/20,03:00.0,162,13,0
15399,3/18/20,04:00.0,140,19,103.25
15400,3/18/20,08:00.0,93,15,92.41
15401,3/18/20,09:00.0,153,1,27.75
15402,3/18/20,11:00.0,139,19,0
15403,3/18/20,11:00.0,10,9,0
15404,3/18/20,12:00.0,4,20,126.79
15405,3/18/20,14:00.0,197,1,0
15406,3/18/20,16:00.0,181,6,68
15407,3/18/20,18:00.0,7,21,79.67
15408,3/18/20,21:00.0,21,7,40
15409,3/18/20,22:00.0,132,30,97.59
15410,3/18/20,22:00.0,86,2,26.12
15411,3/18/20,25:00.0,12,12,85.6
15412,3/18/20,25:00.0,180,1,37.34
15413,3/18/20,27:00.0,151,28,73.89
15414,3/18/20,27:00.0,60,27,115.78
15415,3/18/20,28:00.0,167,27,123.92
15416,3/18/20,28:00.0,160,28,0
15417,3/18/20,34:00.0,161,16,154.29
15418,3/18/20,39:00.0,69,18,121.6
15419,3/18/20,40:00.0,120,28,132.24
15420,3/18/20,40:00.0,184,22,237.36
15421,3/18/20,41:00.0,194,21,0
15422,3/18/20,42:00.0,200,27,46.8
15423,3/18/20,45:00.0,116,3,72.24
15424,3/18/20,49:00.0,15,30,0
15425,3/18/20,50:00.0,7,19,96.97
15426,3/18/20,50:00.0,145,14,0
15427,3/18/20,51:00.0,75,12,49.3
15428,3/18/20,52:00.0,138,12,163.2
15429,3/18/20,55:00.0,167,3,0
15430,3/18/20,56:00.0,120,8,197.27
15431,3/18/20,57:00.0,194,1,177.34
15432,3/18/20,58:00.0,162,1,124.53
15433,3/18/20,01:00.0,5,9,36.37
15434,3/18/20,05:00.0,193,10,62.44
15435,3/18/20,09:00.0,52,3,33.51
15436,3/18/20,09:00.0,17,30,154.54
15437,3/18/20,12:00.0,167,26,28.9
15438,3/18/20,13:00.0,54,21,86.55
15439,3/18/20,14:00.0,184,24,95.74
15440,3/18/20,19:00.0,164,21,131.98
15441,3/18/20,21:00.0,94,21,65.76
15442,3/18/20,22:00.0,199,10,224.2
15443,3/18/20,22:00.0,166,11,63.32
15444,3/18/20,26:00.0,132,27,53.19
15445,3/18/20,28:00.0,172,24,35.94
15446,3/18/20,30:00.0,50,19,85.75
15447,3/18/20,31:00.0,99,17,0
15448,3/18/20,31:00.0,129,2,140.19
15449,3/18/20,40:00.0,80,14,81.89
15450,3/18/20,41:00.0,72,16,0
15451,3/18/20,42:00.0,168,1,127.41
15452,3/18/20,43:00.0,4,28,70.63
15453,3/18/20,44:00.0,179,29,188.5
15454,3/18/20,49:00.0,29,23,65.23
15455,3/18/20,51:00.0,98,5,71.66
15456,3/18/20,59:00.0,128,6,207.32
15457,3/18/20,00:00.0,199,12,53.98
15458,3/18/20,03:00.0,192,20,29.48
15459,3/18/20,07:00.0,71,7,20.82
15460,3/18/20,08:00.0,87,16,126.86
15461,3/18/20,11:00.0,117,11,206.61
15462,3/18/20,16:00.0,140,9,32.09
15463,3/18/20,16:00.0,35,17,190.95
15464,3/18/20,19:00.0,111,11,161.09
15465,3/18/20,30:00.0,119,21,113.96
15466,3/18/20,35:00.0,19,8,27.16
15467,3/18/20,36:00.0,35,8,36.15
15468,3/18/20,37:00.0,110,11,162.92
15469,3/18/20,38:00.0,126,19,33.84
15470,3/18/20,38:00.0,44,28,38.43
15471,3/18/20,38:00.0,7,14,61.02
15472,3/18/20,40:00.0,184,29,86.58
15473,3/18/20,45:00.0,7,28,130.23
15474,3/18/20,46:00.0,22,1,0
15475,3/18/20,50:00.0,64,19,31.17
15476,3/18/20,50:00.0,62,15,48.7
15477,3/18/20,53:00.0,175,25,78.08
15478,3/18/20,55:00.0,36,17,151.79
15479,3/18/20,57:00.0,43,16,89.45
15480,3/18/20,59:00.0,144,8,78.81
15481,3/18/20,59:00.0,98,22,71.02
15482,3/18/20,04:00.0,82,6,107.17
15483,3/18/20,34:00.0,8,22,0
15484,3/18/20,45:00.0,36,16,191.22
15485,3/18/20,16:00.0,126,5,31.07
15486,3/18/20,39:00.0,37,16,41.84
15487,3/18/20,42:00.0,99,6,23.41
15488,3/18/20,49:00.0,56,18,136.07
15489,3/18/20,51:00.0,117,30,0
15490,3/18/20,57:00.0,100,25,129.61
15491,3/18/20,22:00.0,65,17,213.78
15492,3/18/20,26:00.0,148,26,0
15493,3/18/20,47:00.0,27,26,0
15494,3/18/20,06:00.0,109,5,33.01
15495,3/18/20,25:00.0,177,12,0
15496,3/18/20,28:00.0,156,3,109.57
15497,3/18/20,31:00.0,18,11,144.24
15498,3/18/20,50:00.0,98,23,31.63
15499,3/18/20,09:00.0,187,11,164.52
15500,3/18/20,25:00.0,60,1,175.54
15501,3/18/20,28:00.0,116,18,105.7
15502,3/18/20,29:00.0,106,10,175.74
15503,3/18/20,36:00.0,50,29,125.14
15504,3/18/20,45:00.0,173,6,44.59
15505,3/18/20,53:00.0,25,15,29.42
15506,3/18/20,55:00.0,124,13,233.97
15507,3/18/20,04:00.0,134,17,23.8
15508,3/18/20,07:00.0,42,23,0
15509,3/18/20,07:00.0,117,5,102.73
15510,3/18/20,08:00.0,163,26,20.5
15511,3/18/20,09:00.0,22,4,111.48
15512,3/18/20,12:00.0,60,24,0
15513,3/18/20,13:00.0,164,22,100.68
15514,3/18/20,22:00.0,169,5,33.01
15515,3/18/20,27:00.0,127,28,94.71
15516,3/18/20,28:00.0,31,15,89.3
15517,3/18/20,31:00.0,6,15,218.17
15518,3/18/20,35:00.0,64,20,144.95
15519,3/18/20,36:00.0,147,15,40
15520,3/18/20,36:00.0,109,10,109.13
15521,3/18/20,44:00.0,189,5,57.18
15522,3/18/20,45:00.0,32,18,34.18
15523,3/18/20,49:00.0,142,20,115.42
15524,3/18/20,50:00.0,103,3,72.22
15525,3/18/20,51:00.0,106,23,0
15526,3/18/20,51:00.0,95,15,149.16
15527,3/18/20,52:00.0,62,18,121.6
15528,3/18/20,52:00.0,86,25,137.53
15529,3/18/20,53:00.0,163,19,140.13
15530,3/18/20,54:00.0,82,24,44.1
15531,3/18/20,57:00.0,100,17,159.81
15532,3/18/20,01:00.0,46,1,93.38
15533,3/18/20,02:00.0,134,27,79.51
15534,3/18/20,02:00.0,96,16,208.72
15535,3/18/20,03:00.0,33,15,256.43
15536,3/18/20,06:00.0,166,9,125.75
15537,3/18/20,07:00.0,92,20,80.12
15538,3/18/20,08:00.0,89,30,119.06
15539,3/18/20,14:00.0,181,13,229.5
15540,3/18/20,16:00.0,85,11,0
15541,3/18/20,17:00.0,130,12,0
15542,3/18/20,18:00.0,113,18,80.24
15543,3/18/20,19:00.0,31,3,0
15544,3/18/20,19:00.0,191,18,41
15545,3/18/20,22:00.0,162,30,0
15546,3/18/20,23:00.0,14,8,91.72
15547,3/18/20,25:00.0,155,10,75.4
15548,3/18/20,26:00.0,189,26,28.9
15549,3/18/20,27:00.0,122,12,0
15550,3/18/20,27:00.0,68,28,35.23
15551,3/18/20,31:00.0,69,7,269.65
15552,3/18/20,34:00.0,96,9,38.71
15553,3/18/20,35:00.0,197,2,69.63
15554,3/18/20,37:00.0,171,4,189.88
15555,3/18/20,40:00.0,73,29,51.57
15556,3/18/20,42:00.0,65,3,33.51
15557,3/18/20,45:00.0,120,3,21.26
15558,3/18/20,48:00.0,108,12,191.56
15559,3/18/20,48:00.0,129,28,99.81
15560,3/18/20,49:00.0,129,1,100.87
15561,3/18/20,50:00.0,166,1,0
15562,3/18/20,51:00.0,4,14,116.07
15563,3/18/20,51:00.0,6,27,234.04
15564,3/18/20,52:00.0,184,13,0
15565,3/18/20,52:00.0,4,21,162.78
15566,3/18/20,55:00.0,37,16,139.35
15567,3/18/20,56:00.0,33,28,40.61
15568,3/18/20,56:00.0,14,12,23.07
15569,3/18/20,59:00.0,89,28,35.23
15570,3/18/20,01:00.0,33,13,77.92
15571,3/18/20,03:00.0,74,25,71.34
15572,3/18/20,04:00.0,71,23,66.82
15573,3/18/20,04:00.0,47,26,131.87
15574,3/18/20,05:00.0,49,10,196.07
15575,3/18/20,05:00.0,41,19,123.51
15576,3/18/20,08:00.0,54,7,59.9
15577,3/18/20,14:00.0,177,6,53.75
15578,3/18/20,15:00.0,186,20,133.12
15579,3/18/20,18:00.0,198,18,155.8
15580,3/18/20,22:00.0,3,14,40.31
15581,3/18/20,22:00.0,78,28,67.37
15582,3/18/20,23:00.0,110,9,149.22
15583,3/18/20,24:00.0,9,1,167.41
15584,3/18/20,25:00.0,155,14,158.4
15585,3/18/20,30:00.0,136,9,182.51
15586,3/18/20,31:00.0,169,5,57.18
15587,3/18/20,37:00.0,18,6,62.58
15588,3/18/20,38:00.0,168,10,160.46
15589,3/18/20,39:00.0,9,17,0
15590,3/18/20,46:00.0,98,23,36.65
15591,3/18/20,49:00.0,168,20,52.75
15592,3/18/20,52:00.0,31,16,23.77
15593,3/18/20,53:00.0,160,4,92.56
15594,3/18/20,54:00.0,150,29,75.71
15595,3/18/20,54:00.0,106,20,81.24
15596,3/18/20,56:00.0,117,2,115.04
15597,3/18/20,57:00.0,49,27,77.12
15598,3/18/20,23:00.0,2,17,44.93
15599,3/18/20,34:00.0,90,5,0
15600,3/18/20,35:00.0,184,9,140.6
15601,3/18/20,46:00.0,35,17,154.6
15602,3/18/20,02:00.0,196,8,144.93
15603,3/18/20,06:00.0,27,8,0
15604,3/18/20,09:00.0,134,2,0
15605,3/18/20,10:00.0,161,20,275.96
15606,3/18/20,16:00.0,96,18,86.66
15607,3/18/20,20:00.0,156,13,143.02
15608,3/18/20,25:00.0,55,20,191.09
15609,3/18/20,28:00.0,136,7,233.17
15610,3/18/20,52:00.0,65,20,0
15611,3/18/20,57:00.0,92,30,0
15612,3/19/20,02:00.0,106,8,64.56
15613,3/19/20,04:00.0,107,21,92.74
15614,3/19/20,11:00.0,157,10,0
15615,3/19/20,15:00.0,56,18,131.88
15616,3/19/20,16:00.0,100,23,38.83
15617,3/19/20,18:00.0,121,3,74.66
15618,3/19/20,25:00.0,81,25,61.58
15619,3/19/20,25:00.0,4,18,0
15620,3/19/20,31:00.0,147,4,75
15621,3/19/20,35:00.0,153,10,23.58
15622,3/19/20,37:00.0,174,12,177.31
15623,3/19/20,38:00.0,183,2,91.54
15624,3/19/20,40:00.0,60,13,52.28
15625,3/19/20,43:00.0,156,13,92.77
15626,3/19/20,51:00.0,59,12,58.39
15627,3/19/20,58:00.0,71,20,143.98
15628,3/19/20,59:00.0,194,11,58.45
15629,3/19/20,00:00.0,105,28,0
15630,3/19/20,02:00.0,182,5,69.46
15631,3/19/20,04:00.0,155,22,0
15632,3/19/20,07:00.0,199,11,0
15633,3/19/20,08:00.0,40,8,178.89
15634,3/19/20,10:00.0,131,30,132
15635,3/19/20,11:00.0,71,10,158.17
15636,3/19/20,11:00.0,139,29,151.22
15637,3/19/20,12:00.0,142,16,151.6
15638,3/19/20,20:00.0,102,3,104.35
15639,3/19/20,22:00.0,157,25,171.33
15640,3/19/20,24:00.0,187,28,111.85
15641,3/19/20,24:00.0,73,24,189.61
15642,3/19/20,25:00.0,172,12,31.51
15643,3/19/20,32:00.0,167,17,146.05
15644,3/19/20,33:00.0,21,16,114.87
15645,3/19/20,34:00.0,133,20,0
15646,3/19/20,35:00.0,64,13,59.27
15647,3/19/20,36:00.0,157,3,117.94
15648,3/19/20,38:00.0,87,10,341.2
15649,3/19/20,39:00.0,84,15,222.78
15650,3/19/20,44:00.0,147,19,35.25
15651,3/19/20,44:00.0,10,6,31.18
15652,3/19/20,48:00.0,64,6,93.76
15653,3/19/20,50:00.0,151,3,89.68
15654,3/19/20,52:00.0,197,8,116.22
15655,3/19/20,53:00.0,178,19,0
15656,3/19/20,53:00.0,6,14,50.61
15657,3/19/20,55:00.0,174,18,0
15658,3/19/20,57:00.0,83,15,40
15659,3/19/20,03:00.0,65,25,71.17
15660,3/19/20,05:00.0,186,3,69.82
15661,3/19/20,07:00.0,101,22,104.95
15662,3/19/20,13:00.0,14,9,107.17
15663,3/19/20,15:00.0,194,24,78.12
15664,3/19/20,24:00.0,175,10,25.81
15665,3/19/20,25:00.0,97,29,161.8
15666,3/19/20,25:00.0,60,18,82
15667,3/19/20,28:00.0,121,8,52.02
15668,3/19/20,30:00.0,71,7,67.15
15669,3/19/20,32:00.0,51,15,0
15670,3/19/20,34:00.0,22,6,157.25
15671,3/19/20,38:00.0,119,17,47.03
15672,3/19/20,38:00.0,50,7,138.57
15673,3/19/20,39:00.0,104,28,73.52
15674,3/19/20,42:00.0,185,24,127.73
15675,3/19/20,42:00.0,192,4,71.01
15676,3/19/20,44:00.0,87,15,114.06
15677,3/19/20,45:00.0,186,1,124.3
15678,3/19/20,47:00.0,46,30,96.68
15679,3/19/20,49:00.0,114,11,316.1
15680,3/19/20,50:00.0,52,12,122.13
15681,3/19/20,53:00.0,101,9,187.06
15682,3/19/20,57:00.0,199,20,127.68
15683,3/19/20,19:00.0,168,29,40.45
15684,3/19/20,13:00.0,84,18,0
15685,3/19/20,35:00.0,107,21,0
15686,3/19/20,03:00.0,20,10,68.18
15687,3/19/20,13:00.0,143,26,79.92
15688,3/19/20,30:00.0,19,1,66.56
15689,3/19/20,32:00.0,77,10,0
15690,3/19/20,33:00.0,7,16,77.97
15691,3/19/20,37:00.0,60,6,30.34
15692,3/19/20,41:00.0,70,21,35.12
15693,3/19/20,57:00.0,86,5,62.14
15694,3/19/20,09:00.0,187,26,72.61
15695,3/19/20,19:00.0,129,11,192.8
15696,3/19/20,07:00.0,52,15,0
15697,3/19/20,09:00.0,108,19,97.08
15698,3/19/20,19:00.0,45,7,138.39
15699,3/19/20,25:00.0,177,16,0
15700,3/19/20,35:00.0,82,3,69.78
15701,3/19/20,45:00.0,34,5,184.66
15702,3/19/20,00:00.0,139,25,66.53
15703,3/19/20,07:00.0,138,4,147.42
15704,3/19/20,11:00.0,94,4,115
15705,3/19/20,12:00.0,41,25,73.54
15706,3/19/20,13:00.0,52,27,79.51
15707,3/19/20,21:00.0,33,13,144.92
15708,3/19/20,22:00.0,46,22,163.34
15709,3/19/20,26:00.0,120,13,143.02
15710,3/19/20,29:00.0,62,14,0
15711,3/19/20,29:00.0,165,26,170.95
15712,3/19/20,29:00.0,3,15,59.92
15713,3/19/20,30:00.0,114,2,0
15714,3/19/20,30:00.0,13,2,34.4
15715,3/19/20,34:00.0,38,27,143.37
15716,3/19/20,36:00.0,85,13,85.78
15717,3/19/20,39:00.0,32,9,0
15718,3/19/20,39:00.0,152,13,24.43
15719,3/19/20,39:00.0,77,9,97.09
15720,3/19/20,43:00.0,113,25,75.19
15721,3/19/20,44:00.0,100,20,52.75
15722,3/19/20,47:00.0,25,21,91.48
15723,3/19/20,55:00.0,8,19,116.21
15724,3/19/20,01:00.0,33,1,52.41
15725,3/19/20,03:00.0,116,2,26.12
15726,3/19/20,03:00.0,163,3,114.45
15727,3/19/20,04:00.0,194,20,0
15728,3/19/20,04:00.0,23,18,70.38
15729,3/19/20,04:00.0,8,21,238.04
15730,3/19/20,09:00.0,19,20,80.37
15731,3/19/20,15:00.0,103,6,50.3
15732,3/19/20,20:00.0,22,8,27.16
15733,3/19/20,22:00.0,131,10,172.28
15734,3/19/20,22:00.0,198,11,150.4
15735,3/19/20,23:00.0,110,7,93.15
15736,3/19/20,25:00.0,112,19,264.96
15737,3/19/20,29:00.0,102,10,203.98
